ward_url,ward_polling,ward,polling_station,constituency,province,district,ward_fromurl,dist_fromurl,shp2015,website2015,shp2016,website2016,merge_flag,new_2016,renamed
"/results/2015_presidential_election/poll/munang%2527ombe,chisamba",MUNANG'OMBE/Munang`ombe Primary School,Munang'ombe,Munang`ombe Primary School,Chisamba,Central,Chisamba,Munang%2527Ombe,Chisamba,Chisamba,Chisamba,Chisamba,Chisamba,0,0,NA
"/results/2015_presidential_election/poll/munano,chisamba",MUNANO/Munano Primary School,Munano,Munano Primary School,Chisamba,Central,Chisamba,Munano,Chisamba,Chisamba,Chisamba,Chisamba,Chisamba,0,0,NA
"/results/2015_presidential_election/poll/munema,chisamba",MUNEMA/Munema Primary School,Munema,Munema Primary School,Chisamba,Central,Chisamba,Munema,Chisamba,Chisamba,Chisamba,Chisamba,Chisamba,0,0,NA
"/results/2015_presidential_election/poll/mupamapamo,chisamba",MUPAMAPAMO/Mupamapamo Primary School,Mupamapamo,Mupamapamo Primary School,Chisamba,Central,Chisamba,Mupamapamo,Chisamba,Chisamba,Chisamba,Chisamba,Chisamba,0,0,NA
"/results/2015_presidential_election/poll/mupelekese,chisamba",MUPELEKESE/Mupelekese Primary School,Mupelekese,Mupelekese Primary School,Chisamba,Central,Chisamba,Mupelekese,Chisamba,Chisamba,Chisamba,Chisamba,Chisamba,0,0,NA
"/results/2015_presidential_election/poll/muswishi,chisamba",MUSWISHI/Muswishi Primary School,Muswishi,Muswishi Primary School,Chisamba,Central,Chisamba,Muswishi,Chisamba,Chisamba,Chisamba,Chisamba,Chisamba,0,0,NA
"/results/2015_presidential_election/poll/muswishi_agro,chisamba",MUSWISHI AGRO/Muswishi Agro Primary School,Muswishi Agro,Muswishi Agro Primary School,Chisamba,Central,Chisamba,Muswishi_agro,Chisamba,Chisamba,Chisamba,Chisamba,Chisamba,0,0,NA
"/results/2015_presidential_election/poll/mututu,chisamba",MUTUTU/Mututu Primary School,Mututu,Mututu Primary School,Chisamba,Central,Chisamba,Mututu,Chisamba,Chisamba,Chisamba,Chisamba,Chisamba,0,0,NA
"/results/2015_presidential_election/poll/mwapula,chisamba",MWAPULA/Mwapula Primary School,Mwapula,Mwapula Primary School,Chisamba,Central,Chisamba,Mwapula,Chisamba,Chisamba,Chisamba,Chisamba,Chisamba,0,0,NA
"/results/2015_presidential_election/poll/mweemba,chisamba",MWEEMBA/Mweemba Primary School,Mweemba,Mweemba Primary School,Chisamba,Central,Chisamba,Mweemba,Chisamba,Chisamba,Chisamba,Chisamba,Chisamba,0,0,NA
"/results/2015_presidential_election/poll/nalufwi,chisamba",NALUFWI/Nalufwi Primary School,Nalufwi,Nalufwi Primary School,Chisamba,Central,Chisamba,Nalufwi,Chisamba,Chisamba,Chisamba,Chisamba,Chisamba,0,0,NA
"/results/2015_presidential_election/poll/nkongolo,chisamba",NKONGOLO/Nkongolo Primary School,Nkongolo,Nkongolo Primary School,Chisamba,Central,Chisamba,Nkongolo,Chisamba,Chisamba,Chisamba,Chisamba,Chisamba,0,0,NA
"/results/2015_presidential_election/poll/nyankanga,chisamba",NYANKANGA/Nyankanga Primary School,Nyankanga,Nyankanga Primary School,Chisamba,Central,Chisamba,Nyankanga,Chisamba,Chisamba,Chisamba,Chisamba,Chisamba,0,0,NA
"/results/2015_presidential_election/poll/chipundu,chitambo",CHIPUNDU/Chipundu Basic,Chipundu,Chipundu Basic,Chitambo,Central,Chitambo,Chipundu,Chitambo,Chitambo,Chitambo,Chitambo,Chitambo,0,0,NA
"/results/2015_presidential_election/poll/chobela,chitambo",CHOBELA/Reuben Primary School,Chobela,Reuben Primary School,Chitambo,Central,Chitambo,Chobela,Chitambo,Chitambo,Chitambo,Chitambo,Chitambo,0,0,NA
"/results/2015_presidential_election/poll/fisonge,chitambo",FISONGE/Fisonge Primary School,Fisonge,Fisonge Primary School,Chitambo,Central,Chitambo,Fisonge,Chitambo,Chitambo,Chitambo,Chitambo,Chitambo,0,0,NA
"/results/2015_presidential_election/poll/fumba,chitambo",FUMBA/Misumba Primary School,Fumba,Misumba Primary School,Chitambo,Central,Chitambo,Fumba,Chitambo,Chitambo,Chitambo,Chitambo,Chitambo,0,0,NA
"/results/2015_presidential_election/poll/kabola,chitambo",KABOLA/Kabola Primary School,Kabola,Kabola Primary School,Chitambo,Central,Chitambo,Kabola,Chitambo,Chitambo,Chitambo,Chitambo,Chitambo,0,0,NA
"/results/2015_presidential_election/poll/kafinda,chitambo",KAFINDA/Kafinda Primary School,Kafinda,Kafinda Primary School,Chitambo,Central,Chitambo,Kafinda,Chitambo,Chitambo,Chitambo,Chitambo,Chitambo,0,0,NA
"/results/2015_presidential_election/poll/kakuku,chitambo",KAKUKU/Kakuku Basic School,Kakuku,Kakuku Basic School,Chitambo,Central,Chitambo,Kakuku,Chitambo,Chitambo,Chitambo,Chitambo,Chitambo,0,0,NA
"/results/2015_presidential_election/poll/kamaka,chitambo",KAMAKA/Kamaka Primary School,Kamaka,Kamaka Primary School,Chitambo,Central,Chitambo,Kamaka,Chitambo,Chitambo,Chitambo,Chitambo,Chitambo,0,0,NA
"/results/2015_presidential_election/poll/kaoma,chitambo",KAOMA/Kaoma Basic School,Kaoma,Kaoma Basic School,Chitambo,Central,Chitambo,Kaoma,Chitambo,Chitambo,Chitambo,Chitambo,Chitambo,0,0,NA
"/results/2015_presidential_election/poll/kasuko,chitambo",KASUKO/Kasuko Primary School,Kasuko,Kasuko Primary School,Chitambo,Central,Chitambo,Kasuko,Chitambo,Chitambo,Chitambo,Chitambo,Chitambo,0,0,NA
"/results/2015_presidential_election/poll/katikulula,chitambo",KATIKULULA/Katikulula Primary School,Katikulula,Katikulula Primary School,Chitambo,Central,Chitambo,Katikulula,Chitambo,Chitambo,Chitambo,Chitambo,Chitambo,0,0,NA
"/results/2015_presidential_election/poll/kaundu,chitambo",KAUNDU/Kaundu Basic School,Kaundu,Kaundu Basic School,Chitambo,Central,Chitambo,Kaundu,Chitambo,Chitambo,Chitambo,Chitambo,Chitambo,0,0,NA
"/results/2015_presidential_election/poll/lulimala,chitambo",LULIMALA/Gibson Basic School,Lulimala,Gibson Basic School,Chitambo,Central,Chitambo,Lulimala,Chitambo,Chitambo,Chitambo,Chitambo,Chitambo,0,0,NA
"/results/2015_presidential_election/poll/lunika,chitambo",LUNIKA/Nakatambo Primary School,Lunika,Nakatambo Primary School,Chitambo,Central,Chitambo,Lunika,Chitambo,Chitambo,Chitambo,Chitambo,Chitambo,0,0,NA
"/results/2015_presidential_election/poll/luombwa,chitambo",LUOMBWA/Chalilo Basic School,Luombwa,Chalilo Basic School,Chitambo,Central,Chitambo,Luombwa,Chitambo,Chitambo,Chitambo,Chitambo,Chitambo,0,0,NA
"/results/2015_presidential_election/poll/mabonde,chitambo",MABONDE/Mabonde Primary School,Mabonde,Mabonde Primary School,Chitambo,Central,Chitambo,Mabonde,Chitambo,Chitambo,Chitambo,Chitambo,Chitambo,0,0,NA
"/results/2015_presidential_election/poll/misafi,chitambo",MISAFI/Chitima Community School,Misafi,Chitima Community School,Chitambo,Central,Chitambo,Misafi,Chitambo,Chitambo,Chitambo,Chitambo,Chitambo,0,0,NA
"/results/2015_presidential_election/poll/mpelembe,chitambo",MPELEMBE/Mpelembe Basic School,Mpelembe,Mpelembe Basic School,Chitambo,Central,Chitambo,Mpelembe,Chitambo,Chitambo,Chitambo,Chitambo,Chitambo,0,0,NA
"/results/2015_presidential_election/poll/muchinka,chitambo",MUCHINKA/Muchinka Primary School,Muchinka,Muchinka Primary School,Chitambo,Central,Chitambo,Muchinka,Chitambo,Chitambo,Chitambo,Chitambo,Chitambo,0,0,NA
"/results/2015_presidential_election/poll/mukando,chitambo",MUKANDO/Mukando Primary School,Mukando,Mukando Primary School,Chitambo,Central,Chitambo,Mukando,Chitambo,Chitambo,Chitambo,Chitambo,Chitambo,0,0,NA
"/results/2015_presidential_election/poll/musangashi,chitambo",MUSANGASHI/Katonga Basic School,Musangashi,Katonga Basic School,Chitambo,Central,Chitambo,Musangashi,Chitambo,Chitambo,Chitambo,Chitambo,Chitambo,0,0,NA
"/results/2015_presidential_election/poll/musola,chitambo",MUSOLA/Yoram Mwanje School,Musola,Yoram Mwanje School,Chitambo,Central,Chitambo,Musola,Chitambo,Chitambo,Chitambo,Chitambo,Chitambo,0,0,NA
"/results/2015_presidential_election/poll/mwila_chilupula,chitambo",MWILA CHILUPULA/Mwila Chilupula Basic School,Mwila Chilupula,Mwila Chilupula Basic School,Chitambo,Central,Chitambo,Mwila_chilupula,Chitambo,Chitambo,Chitambo,Chitambo,Chitambo,0,0,NA
"/results/2015_presidential_election/poll/mwimbula,chitambo",MWIMBULA/Mwimbula Primary School,Mwimbula,Mwimbula Primary School,Chitambo,Central,Chitambo,Mwimbula,Chitambo,Chitambo,Chitambo,Chitambo,Chitambo,0,0,NA
"/results/2015_presidential_election/poll/njelele,chitambo",NJELELE/Mulembo Game Park,Njelele,Mulembo Game Park,Chitambo,Central,Chitambo,Njelele,Chitambo,Chitambo,Chitambo,Chitambo,Chitambo,0,0,NA
"/results/2015_presidential_election/poll/nsalu,chitambo",NSALU/Masaninga Primary School,Nsalu,Masaninga Primary School,Chitambo,Central,Chitambo,Nsalu,Chitambo,Chitambo,Chitambo,Chitambo,Chitambo,0,0,NA
"/results/2015_presidential_election/poll/shadreck_mailo,chitambo",SHADRECK MAILO/Shadreck Mailo Primary School,Shadreck Mailo,Shadreck Mailo Primary School,Chitambo,Central,Chitambo,Shadreck_mailo,Chitambo,Chitambo,Chitambo,Chitambo,Chitambo,0,0,NA
"/results/2015_presidential_election/poll/baanga,itezhitezhi",BAANGA/Nbaanga Basic School,Baanga,Nbaanga Basic School,Itezhitezhi,Central,Itezhitezhi,Baanga,Itezhitezhi,Itezhi-Tezhi,Itezhitezhi,Itezhitezhi,Itezhitezhi,2,0,shp2015
"/results/2015_presidential_election/poll/babizhi,itezhitezhi",BABIZHI/Babizhi Prim. School,Babizhi,Babizhi Prim. School,Itezhitezhi,Central,Itezhitezhi,Babizhi,Itezhitezhi,Itezhi-Tezhi,Itezhitezhi,Itezhitezhi,Itezhitezhi,2,0,shp2015
"/results/2015_presidential_election/poll/banamwaze,itezhitezhi",BANAMWAZE/Banamwaze Basic School,Banamwaze,Banamwaze Basic School,Itezhitezhi,Central,Itezhitezhi,Banamwaze,Itezhitezhi,Itezhi-Tezhi,Itezhitezhi,Itezhitezhi,Itezhitezhi,2,0,shp2015
"/results/2015_presidential_election/poll/basanga,itezhitezhi",BASANGA/Basanga Basic School,Basanga,Basanga Basic School,Itezhitezhi,Central,Itezhitezhi,Basanga,Itezhitezhi,Itezhi-Tezhi,Itezhitezhi,Itezhitezhi,Itezhitezhi,2,0,shp2015
"/results/2015_presidential_election/poll/batunga,itezhitezhi",BATUNGA/Batunga Comm. School,Batunga,Batunga Comm. School,Itezhitezhi,Central,Itezhitezhi,Batunga,Itezhitezhi,Itezhi-Tezhi,Itezhitezhi,Itezhitezhi,Itezhitezhi,2,0,shp2015
"/results/2015_presidential_election/poll/buunga,itezhitezhi",BUUNGA/Shimbuwambombo Prim. School,Buunga,Shimbuwambombo Prim. School,Itezhitezhi,Central,Itezhitezhi,Buunga,Itezhitezhi,Itezhi-Tezhi,Itezhitezhi,Itezhitezhi,Itezhitezhi,2,0,shp2015
"/results/2015_presidential_election/poll/chishinde,itezhitezhi",CHISHINDE/Chishinde Comm. School,Chishinde,Chishinde Comm. School,Itezhitezhi,Central,Itezhitezhi,Chishinde,Itezhitezhi,Itezhi-Tezhi,Itezhitezhi,Itezhitezhi,Itezhitezhi,2,0,shp2015
"/results/2015_presidential_election/poll/choongo,itezhitezhi",CHOONGO/Ikonkaile Prim. School,Choongo,Ikonkaile Prim. School,Itezhitezhi,Central,Itezhitezhi,Choongo,Itezhitezhi,Itezhi-Tezhi,Itezhitezhi,Itezhitezhi,Itezhitezhi,2,0,shp2015
"/results/2015_presidential_election/poll/itezhitezhi,itezhitezhi",ITEZHITEZHI/Civic Centre,Itezhitezhi,Civic Centre,Itezhitezhi,Central,Itezhitezhi,Itezhitezhi,Itezhitezhi,Itezhi-Tezhi,Itezhitezhi,Itezhitezhi,Itezhitezhi,2,0,shp2015
"/results/2015_presidential_election/poll/itumbi,itezhitezhi",ITUMBI/Bushinga Comm. School,Itumbi,Bushinga Comm. School,Itezhitezhi,Central,Itezhitezhi,Itumbi,Itezhitezhi,Itezhi-Tezhi,Itezhitezhi,Itezhitezhi,Itezhitezhi,2,0,shp2015
"/results/2015_presidential_election/poll/iyanda,itezhitezhi",IYANDA/Iyanda Primary School,Iyanda,Iyanda Primary School,Itezhitezhi,Central,Itezhitezhi,Iyanda,Itezhitezhi,Itezhi-Tezhi,Itezhitezhi,Itezhitezhi,Itezhitezhi,2,0,shp2015
"/results/2015_presidential_election/poll/kaanzwa,itezhitezhi",KAANZWA/Kaanzwa Prim. School,Kaanzwa,Kaanzwa Prim. School,Itezhitezhi,Central,Itezhitezhi,Kaanzwa,Itezhitezhi,Itezhi-Tezhi,Itezhitezhi,Itezhitezhi,Itezhitezhi,2,0,shp2015
"/results/2015_presidential_election/poll/kabanga%252Fitomba,itezhitezhi",KABANGA/ITOMBA/Kbanga Basic School,Kabanga,ITOMBA,Itezhitezhi,Central,Itezhitezhi,Kabanga%252Fitomba,Itezhitezhi,Itezhi-Tezhi,Itezhitezhi,Itezhitezhi,Itezhitezhi,2,0,shp2015
"/results/2015_presidential_election/poll/kabulungwe,itezhitezhi",KABULUNGWE/Kabulungwe Basic School,Kabulungwe,Kabulungwe Basic School,Itezhitezhi,Central,Itezhitezhi,Kabulungwe,Itezhitezhi,Itezhi-Tezhi,Itezhitezhi,Itezhitezhi,Itezhitezhi,2,0,shp2015
"/results/2015_presidential_election/poll/kachinka,itezhitezhi",KACHINKA/Kachinka Basic School,Kachinka,Kachinka Basic School,Itezhitezhi,Central,Itezhitezhi,Kachinka,Itezhitezhi,Itezhi-Tezhi,Itezhitezhi,Itezhitezhi,Itezhitezhi,2,0,shp2015
"/results/2015_presidential_election/poll/kaingu,itezhitezhi",KAINGU/Itumbi Comm. School,Kaingu,Itumbi Comm. School,Itezhitezhi,Central,Itezhitezhi,Kaingu,Itezhitezhi,Itezhi-Tezhi,Itezhitezhi,Itezhitezhi,Itezhitezhi,2,0,shp2015
"/results/2015_presidential_election/poll/kasaka,itezhitezhi",KASAKA/Kasaka Comm. School,Kasaka,Kasaka Comm. School,Itezhitezhi,Central,Itezhitezhi,Kasaka,Itezhitezhi,Itezhi-Tezhi,Itezhitezhi,Itezhitezhi,Itezhitezhi,2,0,shp2015
"/results/2015_presidential_election/poll/kasamu,itezhitezhi",KASAMU/Kasamu Basic School,Kasamu,Kasamu Basic School,Itezhitezhi,Central,Itezhitezhi,Kasamu,Itezhitezhi,Itezhi-Tezhi,Itezhitezhi,Itezhitezhi,Itezhitezhi,2,0,shp2015
"/results/2015_presidential_election/poll/kataba,itezhitezhi",KATABA/Ngoma Prim. School,Kataba,Ngoma Prim. School,Itezhitezhi,Central,Itezhitezhi,Kataba,Itezhitezhi,Itezhi-Tezhi,Itezhitezhi,Itezhitezhi,Itezhitezhi,2,0,shp2015
"/results/2015_presidential_election/poll/lilanda,itezhitezhi",LILANDA/Lilanda U. C. Z.,Lilanda,Lilanda U. C. Z.,Itezhitezhi,Central,Itezhitezhi,Lilanda,Itezhitezhi,Itezhi-Tezhi,Itezhitezhi,Itezhitezhi,Itezhitezhi,2,0,shp2015
"/results/2015_presidential_election/poll/lubanda,itezhitezhi",LUBANDA/Lubanda Prim. School,Lubanda,Lubanda Prim. School,Itezhitezhi,Central,Itezhitezhi,Lubanda,Itezhitezhi,Itezhi-Tezhi,Itezhitezhi,Itezhitezhi,Itezhitezhi,2,0,shp2015
"/results/2015_presidential_election/poll/luubwe,itezhitezhi",LUUBWE/Luubwe Basic School,Luubwe,Luubwe Basic School,Itezhitezhi,Central,Itezhitezhi,Luubwe,Itezhitezhi,Itezhi-Tezhi,Itezhitezhi,Itezhitezhi,Itezhitezhi,2,0,shp2015
"/results/2015_presidential_election/poll/mahungu,itezhitezhi",MAHUNGU/Mahungu Community School,Mahungu,Mahungu Community School,Itezhitezhi,Central,Itezhitezhi,Mahungu,Itezhitezhi,Itezhi-Tezhi,Itezhitezhi,Itezhitezhi,Itezhitezhi,2,0,shp2015
"/results/2015_presidential_election/poll/makunku,itezhitezhi",MAKUNKU/Nansenga Basic School,Makunku,Nansenga Basic School,Itezhitezhi,Central,Itezhitezhi,Makunku,Itezhitezhi,Itezhi-Tezhi,Itezhitezhi,Itezhitezhi,Itezhitezhi,2,0,shp2015
"/results/2015_presidential_election/poll/masasabi,itezhitezhi",MASASABI/Masasabi Basic School,Masasabi,Masasabi Basic School,Itezhitezhi,Central,Itezhitezhi,Masasabi,Itezhitezhi,Itezhi-Tezhi,Itezhitezhi,Itezhitezhi,Itezhitezhi,2,0,shp2015
"/results/2015_presidential_election/poll/masemu,itezhitezhi",MASEMU/Itezhitezhi Basic School,Masemu,Itezhitezhi Basic School,Itezhitezhi,Central,Itezhitezhi,Masemu,Itezhitezhi,Itezhi-Tezhi,Itezhitezhi,Itezhitezhi,Itezhitezhi,2,0,shp2015
"/results/2015_presidential_election/poll/mauluzhi,itezhitezhi",MAULUZHI/Mauluzhi Basic School,Mauluzhi,Mauluzhi Basic School,Itezhitezhi,Central,Itezhitezhi,Mauluzhi,Itezhitezhi,Itezhi-Tezhi,Itezhitezhi,Itezhitezhi,Itezhitezhi,2,0,shp2015
"/results/2015_presidential_election/poll/mbila,itezhitezhi",MBILA/Mbila Basic School,Mbila,Mbila Basic School,Itezhitezhi,Central,Itezhitezhi,Mbila,Itezhitezhi,Itezhi-Tezhi,Itezhitezhi,Itezhitezhi,Itezhitezhi,2,0,shp2015
"/results/2015_presidential_election/poll/mulilabanyama,itezhitezhi",MULILABANYAMA/Mulilabanyama Comm. School,Mulilabanyama,Mulilabanyama Comm. School,Itezhitezhi,Central,Itezhitezhi,Mulilabanyama,Itezhitezhi,Itezhi-Tezhi,Itezhitezhi,Itezhitezhi,Itezhitezhi,2,0,shp2015
"/results/2015_presidential_election/poll/muunga,itezhitezhi",MUUNGA/Muunga Basic School,Muunga,Muunga Basic School,Itezhitezhi,Central,Itezhitezhi,Muunga,Itezhitezhi,Itezhi-Tezhi,Itezhitezhi,Itezhitezhi,Itezhitezhi,2,0,shp2015
"/results/2015_presidential_election/poll/muwezwa,itezhitezhi",MUWEZWA/Chuubi Comm. School,Muwezwa,Chuubi Comm. School,Itezhitezhi,Central,Itezhitezhi,Muwezwa,Itezhitezhi,Itezhi-Tezhi,Itezhitezhi,Itezhitezhi,Itezhitezhi,2,0,shp2015
"/results/2015_presidential_election/poll/muyasani,itezhitezhi",MUYASANI/Muyasani Basic School,Muyasani,Muyasani Basic School,Itezhitezhi,Central,Itezhitezhi,Muyasani,Itezhitezhi,Itezhi-Tezhi,Itezhitezhi,Itezhitezhi,Itezhitezhi,2,0,shp2015
"/results/2015_presidential_election/poll/namwambwa,itezhitezhi",NAMWAMBWA/Makuzu Basic School,Namwambwa,Makuzu Basic School,Itezhitezhi,Central,Itezhitezhi,Namwambwa,Itezhitezhi,Itezhi-Tezhi,Itezhitezhi,Itezhitezhi,Itezhitezhi,2,0,shp2015
"/results/2015_presidential_election/poll/nanzhila,itezhitezhi",NANZHILA/Nanzhila Basic School,Nanzhila,Nanzhila Basic School,Itezhitezhi,Central,Itezhitezhi,Nanzhila,Itezhitezhi,Itezhi-Tezhi,Itezhitezhi,Itezhitezhi,Itezhitezhi,2,0,shp2015
"/results/2015_presidential_election/poll/nkobo,itezhitezhi",NKOBO/Nkobo Prim. School,Nkobo,Nkobo Prim. School,Itezhitezhi,Central,Itezhitezhi,Nkobo,Itezhitezhi,Itezhi-Tezhi,Itezhitezhi,Itezhitezhi,Itezhitezhi,2,0,shp2015
"/results/2015_presidential_election/poll/shambala,itezhitezhi",SHAMBALA/Shambala Basic School,Shambala,Shambala Basic School,Itezhitezhi,Central,Itezhitezhi,Shambala,Itezhitezhi,Itezhi-Tezhi,Itezhitezhi,Itezhitezhi,Itezhitezhi,2,0,shp2015
"/results/2015_presidential_election/poll/yomena,itezhitezhi",YOMENA/Yomena Primary School,Yomena,Yomena Primary School,Itezhitezhi,Central,Itezhitezhi,Yomena,Itezhitezhi,Itezhi-Tezhi,Itezhitezhi,Itezhitezhi,Itezhitezhi,2,0,shp2015
"/results/2015_presidential_election/poll/5_acre,kabwe",5 ACRE/Cmml Church,5 Acre,Cmml Church,Bwacha,Central,Kabwe,5_Acre,Kabwe,Bwacha,Bwacha,Bwacha,Bwacha,0,0,NA
"/results/2015_presidential_election/poll/bonaza_%2527a%2527,kabwe",BONAZA 'A'/Bonanza Farm,Bonaza 'A',Bonanza Farm,Bwacha,Central,Kabwe,Bonaza_%2527A%2527,Kabwe,Bwacha,Bwacha,Bwacha,Bwacha,0,0,NA
"/results/2015_presidential_election/poll/bonaza_%2527b%2527,kabwe",BONAZA 'B'/Mukobeko Prison,Bonaza 'B',Mukobeko Prison,Bwacha,Central,Kabwe,Bonaza_%2527B%2527,Kabwe,Bwacha,Bwacha,Bwacha,Bwacha,0,0,NA
"/results/2015_presidential_election/poll/bwacha_east,kabwe",BWACHA EAST/Danford Chirwa School,Bwacha East,Danford Chirwa School,Bwacha,Central,Kabwe,Bwacha_east,Kabwe,Bwacha,Bwacha,Bwacha,Bwacha,0,0,NA
"/results/2015_presidential_election/poll/bwacha_north,kabwe",BWACHA NORTH/Angelina School,Bwacha North,Angelina School,Bwacha,Central,Kabwe,Bwacha_north,Kabwe,Bwacha,Bwacha,Bwacha,Bwacha,0,0,NA
"/results/2015_presidential_election/poll/bwacha_south,kabwe",BWACHA SOUTH/Bwacha Council Library,Bwacha South,Bwacha Council Library,Bwacha,Central,Kabwe,Bwacha_south,Kabwe,Bwacha,Bwacha,Bwacha,Bwacha,0,0,NA
"/results/2015_presidential_election/poll/bwacha_west,kabwe",BWACHA WEST/Bwacha Clinic,Bwacha West,Bwacha Clinic,Bwacha,Central,Kabwe,Bwacha_west,Kabwe,Bwacha,Bwacha,Bwacha,Bwacha,0,0,NA
"/results/2015_presidential_election/poll/chawama,kabwe",CHAWAMA/Chawama Community Hall,Chawama,Chawama Community Hall,Bwacha,Central,Kabwe,Chawama,Kabwe,Bwacha,Bwacha,Bwacha,Bwacha,0,0,NA
"/results/2015_presidential_election/poll/chimanimani_north,kabwe",CHIMANIMANI NORTH/Buseko School,Chimanimani North,Buseko School,Bwacha,Central,Kabwe,Chimanimani_north,Kabwe,Bwacha,Bwacha,Bwacha,Bwacha,0,0,NA
"/results/2015_presidential_election/poll/chimanimani_south,kabwe",CHIMANIMANI SOUTH/Raphael Kombe School,Chimanimani South,Raphael Kombe School,Bwacha,Central,Kabwe,Chimanimani_south,Kabwe,Bwacha,Bwacha,Bwacha,Bwacha,0,0,NA
"/results/2015_presidential_election/poll/chinese,kabwe",CHINESE/Zambezi Ward Community Hall,Chinese,Zambezi Ward Community Hall,Bwacha,Central,Kabwe,Chinese,Kabwe,Bwacha,Bwacha,Bwacha,Bwacha,0,0,NA
"/results/2015_presidential_election/poll/chingaipe,kabwe",CHINGAIPE/Chingaipe Tavern,Chingaipe,Chingaipe Tavern,Bwacha,Central,Kabwe,Chingaipe,Kabwe,Bwacha,Bwacha,Bwacha,Bwacha,0,0,NA
"/results/2015_presidential_election/poll/crispin,kabwe",CRISPIN/Harbour Tarvern,Crispin,Harbour Tarvern,Bwacha,Central,Kabwe,Crispin,Kabwe,Bwacha,Bwacha,Bwacha,Bwacha,0,0,NA
"/results/2015_presidential_election/poll/four_miles,kabwe",FOUR MILES/Tigwirizane,Four Miles,Tigwirizane,Bwacha,Central,Kabwe,Four_miles,Kabwe,Bwacha,Bwacha,Bwacha,Bwacha,0,0,NA
"/results/2015_presidential_election/poll/ikalafye,kabwe",IKALAFYE/Ikalafye Tarvern,Ikalafye,Ikalafye Tarvern,Bwacha,Central,Kabwe,Ikalafye,Kabwe,Bwacha,Bwacha,Bwacha,Bwacha,0,0,NA
