"","constit","election_type","year","party","candidate","pct_cast","won"
"5905","Chama South","presidential",2015,"4R","Eric Chanda",0.00985869208018403,0
"5906","Chama South","presidential",2015,"NAREP","Elias Chipimo",0.00427209990141308,0
"5907","Chama South","presidential",2015,"Heritage Party","Godfrey Miyanda",0.00657246138678935,0
"5908","Chama South","presidential",2015,"CDP","Daniel Pule",0.00624383831744988,0
"5909","Chama South","presidential",2015,"FDA","Ludwig Sondashi",0.00361485376273414,0
"5910","Chama South","presidential",2015,"Green Party","Peter Sinkamba",0.00164311534669734,0
"5911","Chasefu","presidential",2015,"Patriotic Front","Edgar Lungu",0.620548455143318,1
"5912","Chasefu","presidential",2015,"UPND","Hakainde Hichilema",0.244943541382306,0
"5913","Chasefu","presidential",2015,"FDD","Edith Nawakwi",0.0387144807048021,0
"5914","Chasefu","presidential",2015,"MMD","Nevers Mumba",0.0104231294205236,0
"5915","Chasefu","presidential",2015,"UNIP","Tilyenji Kaunda",0.0232038714480705,0
"5916","Chasefu","presidential",2015,"4R","Eric Chanda",0.0224593622037474,0
"5917","Chasefu","presidential",2015,"NAREP","Elias Chipimo",0.00881002605782355,0
"5918","Chasefu","presidential",2015,"Heritage Party","Godfrey Miyanda",0.00744509244323117,0
"5919","Chasefu","presidential",2015,"CDP","Daniel Pule",0.00496339496215411,0
"5920","Chasefu","presidential",2015,"FDA","Ludwig Sondashi",0.00558381933242338,0
"5921","Chasefu","presidential",2015,"Green Party","Peter Sinkamba",0.00198535798486165,0
"5922","Chavuma","presidential",2015,"Patriotic Front","Edgar Lungu",0.12719587901202,0
"5923","Chavuma","presidential",2015,"UPND","Hakainde Hichilema",0.816933033945318,1
"5924","Chavuma","presidential",2015,"FDD","Edith Nawakwi",0.00660414740457007,0
"5925","Chavuma","presidential",2015,"MMD","Nevers Mumba",0.0270770043587373,0
"5926","Chavuma","presidential",2015,"UNIP","Tilyenji Kaunda",0.00396248844274204,0
"5927","Chavuma","presidential",2015,"4R","Eric Chanda",0.00488706907938185,0
"5928","Chavuma","presidential",2015,"NAREP","Elias Chipimo",0.00343415665037644,0
"5929","Chavuma","presidential",2015,"Heritage Party","Godfrey Miyanda",0.00224541011755382,0
"5930","Chavuma","presidential",2015,"CDP","Daniel Pule",0.000528331792365606,0
"5931","Chavuma","presidential",2015,"FDA","Ludwig Sondashi",0.000660414740457007,0
"5932","Chavuma","presidential",2015,"Green Party","Peter Sinkamba",0.000528331792365606,0
"5933","Chawama","presidential",2015,"Patriotic Front","Edgar Lungu",0.724558650451157,1
"5934","Chawama","presidential",2015,"UPND","Hakainde Hichilema",0.245625735582581,0
"5935","Chawama","presidential",2015,"FDD","Edith Nawakwi",0.0030600235386426,0
"5936","Chawama","presidential",2015,"MMD","Nevers Mumba",0.00353079639074147,0
"5937","Chawama","presidential",2015,"UNIP","Tilyenji Kaunda",0.00490388387602982,0
"5938","Chawama","presidential",2015,"4R","Eric Chanda",0.000470772852098862,0
"5939","Chawama","presidential",2015,"NAREP","Elias Chipimo",0.00156924284032954,0
"5940","Chawama","presidential",2015,"Heritage Party","Godfrey Miyanda",0.00117693213024716,0
"5941","Chawama","presidential",2015,"CDP","Daniel Pule",0.00129462534327187,0
"5942","Chawama","presidential",2015,"FDA","Ludwig Sondashi",0.00109846998823068,0
"5943","Chawama","presidential",2015,"Green Party","Peter Sinkamba",0.000313848568065908,0
"5944","Chienge","presidential",2015,"Patriotic Front","Edgar Lungu",0.735665844636252,1
"5945","Chienge","presidential",2015,"UPND","Hakainde Hichilema",0.222718865598027,0
"5946","Chienge","presidential",2015,"FDD","Edith Nawakwi",0.00601109741060419,0
"5947","Chienge","presidential",2015,"MMD","Nevers Mumba",0.00431565967940814,0
"5948","Chienge","presidential",2015,"UNIP","Tilyenji Kaunda",0.00462392108508015,0
"5949","Chienge","presidential",2015,"4R","Eric Chanda",0.0092478421701603,0
"5950","Chienge","presidential",2015,"NAREP","Elias Chipimo",0.00215782983970407,0
"5951","Chienge","presidential",2015,"Heritage Party","Godfrey Miyanda",0.0032367447595561,0
"5952","Chienge","presidential",2015,"CDP","Daniel Pule",0.00231196054254007,0
"5953","Chienge","presidential",2015,"FDA","Ludwig Sondashi",0.00092478421701603,0
"5954","Chienge","presidential",2015,"Green Party","Peter Sinkamba",0.00061652281134402,0
"5955","Chifubu","presidential",2015,"Patriotic Front","Edgar Lungu",0.735436893203884,1
"5956","Chifubu","presidential",2015,"UPND","Hakainde Hichilema",0.212969878018422,0
"5957","Chifubu","presidential",2015,"FDD","Edith Nawakwi",0.0123848643266119,0
"5958","Chifubu","presidential",2015,"MMD","Nevers Mumba",0.0177993527508091,0
"5959","Chifubu","presidential",2015,"UNIP","Tilyenji Kaunda",0.00255165546427682,0
"5960","Chifubu","presidential",2015,"4R","Eric Chanda",0.00124470998257406,0
"5961","Chifubu","presidential",2015,"NAREP","Elias Chipimo",0.00224047796863331,0
"5962","Chifubu","presidential",2015,"Heritage Party","Godfrey Miyanda",0.00168035847647498,0
"5963","Chifubu","presidential",2015,"CDP","Daniel Pule",0.00105800348518795,0
"5964","Chifubu","presidential",2015,"FDA","Ludwig Sondashi",0.00062235499128703,0
"5965","Chifubu","presidential",2015,"Green Party","Peter Sinkamba",0.000746825989544436,0
"5966","Chifunabuli","presidential",2015,"Patriotic Front","Edgar Lungu",0.80642134890024,1
"5967","Chifunabuli","presidential",2015,"UPND","Hakainde Hichilema",0.126133639111852,0
"5968","Chifunabuli","presidential",2015,"FDD","Edith Nawakwi",0.00865214218701136,0
"5969","Chifunabuli","presidential",2015,"MMD","Nevers Mumba",0.0194933805900136,0
"5970","Chifunabuli","presidential",2015,"UNIP","Tilyenji Kaunda",0.00781820077139581,0
"5971","Chifunabuli","presidential",2015,"4R","Eric Chanda",0.00594183258626082,0
"5972","Chifunabuli","presidential",2015,"NAREP","Elias Chipimo",0.00250182424684666,0
"5973","Chifunabuli","presidential",2015,"Heritage Party","Godfrey Miyanda",0.00656728864797248,0
"5974","Chifunabuli","presidential",2015,"CDP","Daniel Pule",0.00364849369331804,0
"5975","Chifunabuli","presidential",2015,"FDA","Ludwig Sondashi",0.00114666944647139,0
"5976","Chifunabuli","presidential",2015,"Green Party","Peter Sinkamba",0.000416970707807776,0
"5977","Chikankata","presidential",2015,"Patriotic Front","Edgar Lungu",0.0354455147501505,0
"5978","Chikankata","presidential",2015,"UPND","Hakainde Hichilema",0.937387116195063,1
"5979","Chikankata","presidential",2015,"FDD","Edith Nawakwi",0.0017308850090307,0
"5980","Chikankata","presidential",2015,"MMD","Nevers Mumba",0.0022576760987357,0
"5981","Chikankata","presidential",2015,"UNIP","Tilyenji Kaunda",0.00444009632751355,0
"5982","Chikankata","presidential",2015,"4R","Eric Chanda",0.00361228175797712,0
"5983","Chikankata","presidential",2015,"NAREP","Elias Chipimo",0.00240818783865141,0
"5984","Chikankata","presidential",2015,"Heritage Party","Godfrey Miyanda",0.00142986152919928,0
"5985","Chikankata","presidential",2015,"CDP","Daniel Pule",0.00045153521974714,0
"5986","Chikankata","presidential",2015,"FDA","Ludwig Sondashi",0.000526791089704997,0
"5987","Chikankata","presidential",2015,"Green Party","Peter Sinkamba",0.000301023479831427,0
"5988","Chilanga","presidential",2015,"Patriotic Front","Edgar Lungu",0.401984199889767,0
"5989","Chilanga","presidential",2015,"UPND","Hakainde Hichilema",0.560536468859085,1
"5990","Chilanga","presidential",2015,"FDD","Edith Nawakwi",0.00679772184457101,0
"5991","Chilanga","presidential",2015,"MMD","Nevers Mumba",0.00440933308837038,0
"5992","Chilanga","presidential",2015,"UNIP","Tilyenji Kaunda",0.00385816645232409,0
"5993","Chilanga","presidential",2015,"4R","Eric Chanda",0.00202094433216976,0
"5994","Chilanga","presidential",2015,"NAREP","Elias Chipimo",0.00413374977034723,0
"5995","Chilanga","presidential",2015,"Heritage Party","Godfrey Miyanda",0.00229652765019291,0
"5996","Chilanga","presidential",2015,"CDP","Daniel Pule",0.000918611060077163,0
"5997","Chilanga","presidential",2015,"FDA","Ludwig Sondashi",0.00220466654418519,0
"5998","Chilanga","presidential",2015,"Green Party","Peter Sinkamba",0.000275583318023149,0
"5999","Chililabombwe","presidential",2015,"Patriotic Front","Edgar Lungu",0.749365482233503,1
"6000","Chililabombwe","presidential",2015,"UPND","Hakainde Hichilema",0.214819514946418,0
"6001","Chililabombwe","presidential",2015,"FDD","Edith Nawakwi",0.0050761421319797,0
"6002","Chililabombwe","presidential",2015,"MMD","Nevers Mumba",0.00578116187253243,0
"6003","Chililabombwe","presidential",2015,"UNIP","Tilyenji Kaunda",0.00444162436548223,0
"6004","Chililabombwe","presidential",2015,"4R","Eric Chanda",0.00176254935138184,0
"6005","Chililabombwe","presidential",2015,"NAREP","Elias Chipimo",0.00338409475465313,0
"6006","Chililabombwe","presidential",2015,"Heritage Party","Godfrey Miyanda",0.00274957698815567,0
"6007","Chililabombwe","presidential",2015,"CDP","Daniel Pule",0.00141003948110547,0
"6008","Chililabombwe","presidential",2015,"FDA","Ludwig Sondashi",0.000634517766497462,0
"6009","Chililabombwe","presidential",2015,"Green Party","Peter Sinkamba",0.000705019740552735,0
"6010","Chilubi","presidential",2015,"Patriotic Front","Edgar Lungu",0.796333847027334,1
"6011","Chilubi","presidential",2015,"UPND","Hakainde Hichilema",0.101468083380647,0
"6012","Chilubi","presidential",2015,"FDD","Edith Nawakwi",0.035607105199124,0
"6013","Chilubi","presidential",2015,"MMD","Nevers Mumba",0.0184929840214129,0
"6014","Chilubi","presidential",2015,"UNIP","Tilyenji Kaunda",0.00892205369454132,0
"6015","Chilubi","presidential",2015,"4R","Eric Chanda",0.0107875740124909,0
"6016","Chilubi","presidential",2015,"NAREP","Elias Chipimo",0.0026766161083624,0
"6017","Chilubi","presidential",2015,"Heritage Party","Godfrey Miyanda",0.00519101305864223,0
"6018","Chilubi","presidential",2015,"CDP","Daniel Pule",0.00243328737123854,0
"6019","Chilubi","presidential",2015,"FDA","Ludwig Sondashi",0.00340660231973396,0
"6020","Chilubi","presidential",2015,"Green Party","Peter Sinkamba",0.00113553410657799,0
"6021","Chimbamilonga","presidential",2015,"Patriotic Front","Edgar Lungu",0.678530797984723,1
"6022","Chimbamilonga","presidential",2015,"UPND","Hakainde Hichilema",0.252397204615635,0
"6023","Chimbamilonga","presidential",2015,"FDD","Edith Nawakwi",0.0352673492605233,0
"6024","Chimbamilonga","presidential",2015,"MMD","Nevers Mumba",0.00845116203477978,0
"6025","Chimbamilonga","presidential",2015,"UNIP","Tilyenji Kaunda",0.0068259385665529,0
"6026","Chimbamilonga","presidential",2015,"4R","Eric Chanda",0.0055257597919714,0
"6027","Chimbamilonga","presidential",2015,"NAREP","Elias Chipimo",0.00162522346822688,0
"6028","Chimbamilonga","presidential",2015,"Heritage Party","Godfrey Miyanda",0.00260035754916301,0
"6029","Chimbamilonga","presidential",2015,"CDP","Daniel Pule",0.0013001787745815,0
"6030","Chimbamilonga","presidential",2015,"FDA","Ludwig Sondashi",0.000487567040468064,0
"6031","Chimbamilonga","presidential",2015,"Green Party","Peter Sinkamba",0.000650089387290752,0
"6032","Chimwemwe","presidential",2015,"Patriotic Front","Edgar Lungu",0.787836903939184,1
"6033","Chimwemwe","presidential",2015,"UPND","Hakainde Hichilema",0.177378484220226,0
"6034","Chimwemwe","presidential",2015,"FDD","Edith Nawakwi",0.00581663211241649,0
"6035","Chimwemwe","presidential",2015,"MMD","Nevers Mumba",0.00714121170237272,0
"6036","Chimwemwe","presidential",2015,"UNIP","Tilyenji Kaunda",0.00247638792904861,0
"6037","Chimwemwe","presidential",2015,"4R","Eric Chanda",0.00161253167472933,0
"6038","Chimwemwe","presidential",2015,"NAREP","Elias Chipimo",0.00224602626123013,0
"6039","Chimwemwe","presidential",2015,"Heritage Party","Godfrey Miyanda",0.00161253167472933,0
"6040","Chimwemwe","presidential",2015,"CDP","Daniel Pule",0.00143976042386547,0
"6041","Chimwemwe","presidential",2015,"FDA","Ludwig Sondashi",0.00126698917300161,0
"6042","Chimwemwe","presidential",2015,"Green Party","Peter Sinkamba",0.00132457958995623,0
"6043","Chingola","presidential",2015,"Patriotic Front","Edgar Lungu",0.642849327059853,1
"6044","Chingola","presidential",2015,"UPND","Hakainde Hichilema",0.319838056680162,0
"6045","Chingola","presidential",2015,"FDD","Edith Nawakwi",0.00793303424882372,0
"6046","Chingola","presidential",2015,"MMD","Nevers Mumba",0.00432213590108327,0
"6047","Chingola","presidential",2015,"UNIP","Tilyenji Kaunda",0.00328263486158223,0
"6048","Chingola","presidential",2015,"4R","Eric Chanda",0.00322792428055586,0
"6049","Chingola","presidential",2015,"NAREP","Elias Chipimo",0.00568990042674253,0
"6050","Chingola","presidential",2015,"Heritage Party","Godfrey Miyanda",0.00284495021337127,0
"6051","Chingola","presidential",2015,"CDP","Daniel Pule",0.000875369296421928,0
"6052","Chingola","presidential",2015,"FDA","Ludwig Sondashi",0.000984790458474669,0
"6053","Chingola","presidential",2015,"Green Party","Peter Sinkamba",0.000492395229237334,0
"6054","Chinsali","presidential",2015,"Patriotic Front","Edgar Lungu",0.900093955527717,1
"6055","Chinsali","presidential",2015,"UPND","Hakainde Hichilema",0.0397745067334795,0
"6056","Chinsali","presidential",2015,"FDD","Edith Nawakwi",0.00187911055433761,0
"6057","Chinsali","presidential",2015,"MMD","Nevers Mumba",0.0206702160977137,0
"6058","Chinsali","presidential",2015,"UNIP","Tilyenji Kaunda",0.00417580123186136,0
"6059","Chinsali","presidential",2015,"4R","Eric Chanda",0.0045933813550475,0
"6060","Chinsali","presidential",2015,"NAREP","Elias Chipimo",0.0104395030796534,0
"6061","Chinsali","presidential",2015,"Heritage Party","Godfrey Miyanda",0.00271427080070989,0
"6062","Chinsali","presidential",2015,"CDP","Daniel Pule",0.0042801962626579,0
"6063","Chinsali","presidential",2015,"FDA","Ludwig Sondashi",0.000835160246372273,0
"6064","Chinsali","presidential",2015,"Green Party","Peter Sinkamba",0.000417580123186136,0
"6065","Chipangali","presidential",2015,"Patriotic Front","Edgar Lungu",0.671890726096334,1
"6066","Chipangali","presidential",2015,"UPND","Hakainde Hichilema",0.251617541337168,0
"6067","Chipangali","presidential",2015,"FDD","Edith Nawakwi",0.0163910855499641,0
"6068","Chipangali","presidential",2015,"MMD","Nevers Mumba",0.0102084831056794,0
"6069","Chipangali","presidential",2015,"UNIP","Tilyenji Kaunda",0.0171099928109274,0
"6070","Chipangali","presidential",2015,"4R","Eric Chanda",0.00790797987059669,0
"6071","Chipangali","presidential",2015,"NAREP","Elias Chipimo",0.00531991373112868,0
"6072","Chipangali","presidential",2015,"Heritage Party","Godfrey Miyanda",0.00431344356578001,0
"6073","Chipangali","presidential",2015,"CDP","Daniel Pule",0.00402588066139468,0
"6074","Chipangali","presidential",2015,"FDA","Ludwig Sondashi",0.00115025161754134,0
"6075","Chipangali","presidential",2015,"Green Party","Peter Sinkamba",0.00158159597411934,0
"6076","Chipata Central","presidential",2015,"Patriotic Front","Edgar Lungu",0.734494162111089,1
"6077","Chipata Central","presidential",2015,"UPND","Hakainde Hichilema",0.21785786596477,0
"6078","Chipata Central","presidential",2015,"FDD","Edith Nawakwi",0.0141729094958494,0
"6079","Chipata Central","presidential",2015,"MMD","Nevers Mumba",0.0051292434365931,0
"6080","Chipata Central","presidential",2015,"UNIP","Tilyenji Kaunda",0.00749139501923466,0
"6081","Chipata Central","presidential",2015,"4R","Eric Chanda",0.00256462171829655,0
"6082","Chipata Central","presidential",2015,"NAREP","Elias Chipimo",0.00269960180873321,0
"6083","Chipata Central","presidential",2015,"Heritage Party","Godfrey Miyanda",0.00303705203482486,0
"6084","Chipata Central","presidential",2015,"CDP","Daniel Pule",0.00242964162785989,0
"6085","Chipata Central","presidential",2015,"FDA","Ludwig Sondashi",0.00107984072349328,0
"6086","Chipata Central","presidential",2015,"Green Party","Peter Sinkamba",0.000607410406964973,0
"6087","Chipili","presidential",2015,"Patriotic Front","Edgar Lungu",0.919954721862872,1
"6088","Chipili","presidential",2015,"UPND","Hakainde Hichilema",0.0431759379042691,0
"6089","Chipili","presidential",2015,"FDD","Edith Nawakwi",0.000970245795601552,0
"6090","Chipili","presidential",2015,"MMD","Nevers Mumba",0.0019404915912031,0
"6091","Chipili","presidential",2015,"UNIP","Tilyenji Kaunda",0.0054980595084088,0
"6092","Chipili","presidential",2015,"4R","Eric Chanda",0.00776196636481242,0
"6093","Chipili","presidential",2015,"NAREP","Elias Chipimo",0.00129366106080207,0
"6094","Chipili","presidential",2015,"Heritage Party","Godfrey Miyanda",0.00226390685640362,0
"6095","Chipili","presidential",2015,"CDP","Daniel Pule",0.00355756791720569,0
"6096","Chipili","presidential",2015,"FDA","Ludwig Sondashi",0.00177878395860285,0
"6097","Chipili","presidential",2015,"Green Party","Peter Sinkamba",0.000323415265200517,0
"6098","Chisamba","presidential",2015,"Patriotic Front","Edgar Lungu",0.272717722449837,0
"6099","Chisamba","presidential",2015,"UPND","Hakainde Hichilema",0.693034982666246,1
"6100","Chisamba","presidential",2015,"FDD","Edith Nawakwi",0.00126063662149385,0
"6101","Chisamba","presidential",2015,"MMD","Nevers Mumba",0.00409706901985503,0
"6102","Chisamba","presidential",2015,"UNIP","Tilyenji Kaunda",0.00619813005567812,0
"6103","Chisamba","presidential",2015,"4R","Eric Chanda",0.00336169765731695,0
"6104","Chisamba","presidential",2015,"NAREP","Elias Chipimo",0.00367685681269041,0
"6105","Chisamba","presidential",2015,"Heritage Party","Godfrey Miyanda",0.00325664460552579,0
"6106","Chisamba","presidential",2015,"CDP","Daniel Pule",0.000945477466120391,0
"6107","Chisamba","presidential",2015,"FDA","Ludwig Sondashi",0.000420212207164618,0
"6108","Chisamba","presidential",2015,"Green Party","Peter Sinkamba",0.000420212207164618,0
"6109","Chitambo","presidential",2015,"Patriotic Front","Edgar Lungu",0.820610687022901,1
"6110","Chitambo","presidential",2015,"UPND","Hakainde Hichilema",0.110687022900763,0
"6111","Chitambo","presidential",2015,"FDD","Edith Nawakwi",0.00178117048346056,0
"6112","Chitambo","presidential",2015,"MMD","Nevers Mumba",0.0157760814249364,0
"6113","Chitambo","presidential",2015,"UNIP","Tilyenji Kaunda",0.0099236641221374,0
"6114","Chitambo","presidential",2015,"4R","Eric Chanda",0.0147582697201018,0
"6115","Chitambo","presidential",2015,"NAREP","Elias Chipimo",0.00279898218829517,0
"6116","Chitambo","presidential",2015,"Heritage Party","Godfrey Miyanda",0.00407124681933842,0
"6117","Chitambo","presidential",2015,"CDP","Daniel Pule",0.00101781170483461,0
"6118","Chitambo","presidential",2015,"FDA","Ludwig Sondashi",0.00127226463104326,0
"6119","Chitambo","presidential",2015,"Green Party","Peter Sinkamba",0.00127226463104326,0
"6120","Choma Central","presidential",2015,"Patriotic Front","Edgar Lungu",0.0864417053950293,0
"6121","Choma Central","presidential",2015,"UPND","Hakainde Hichilema",0.885875934532229,1
"6122","Choma Central","presidential",2015,"FDD","Edith Nawakwi",0.00246514447363104,0
"6123","Choma Central","presidential",2015,"MMD","Nevers Mumba",0.00173772479288745,0
"6124","Choma Central","presidential",2015,"UNIP","Tilyenji Kaunda",0.00404122044857547,0
"6125","Choma Central","presidential",2015,"4R","Eric Chanda",0.00335421297231764,0
"6126","Choma Central","presidential",2015,"NAREP","Elias Chipimo",0.00266720549605981,0
"6127","Choma Central","presidential",2015,"Heritage Party","Godfrey Miyanda",0.00173772479288745,0
"6128","Choma Central","presidential",2015,"CDP","Daniel Pule",0.000404122044857547,0
"6129","Choma Central","presidential",2015,"FDA","Ludwig Sondashi",0.000363709840371792,0
"6130","Choma Central","presidential",2015,"Green Party","Peter Sinkamba",0.000646595271772075,0
"6131","Chongwe","presidential",2015,"Patriotic Front","Edgar Lungu",0.436306640068396,0
"6132","Chongwe","presidential",2015,"UPND","Hakainde Hichilema",0.516671416357937,1
"6133","Chongwe","presidential",2015,"FDD","Edith Nawakwi",0.006127101738387,0
"6134","Chongwe","presidential",2015,"MMD","Nevers Mumba",0.00477343972641778,0
"6135","Chongwe","presidential",2015,"UNIP","Tilyenji Kaunda",0.00797948133371331,0
"6136","Chongwe","presidential",2015,"4R","Eric Chanda",0.00391849529780564,0
"6137","Chongwe","presidential",2015,"NAREP","Elias Chipimo",0.0042747221430607,0
"6138","Chongwe","presidential",2015,"Heritage Party","Godfrey Miyanda",0.00341977771444856,0
"6139","Chongwe","presidential",2015,"CDP","Daniel Pule",0.00178113422627529,0
"6140","Chongwe","presidential",2015,"FDA","Ludwig Sondashi",0.00106868053576518,0
"6141","Chongwe","presidential",2015,"Green Party","Peter Sinkamba",0.000926189797663152,0
"6142","Dundumwezi","presidential",2015,"Patriotic Front","Edgar Lungu",0.00569194897819229,0
"6143","Dundumwezi","presidential",2015,"UPND","Hakainde Hichilema",0.972500342888493,1
"6144","Dundumwezi","presidential",2015,"FDD","Edith Nawakwi",0.000685776985324372,0
"6145","Dundumwezi","presidential",2015,"MMD","Nevers Mumba",0.000205733095597312,0
"6146","Dundumwezi","presidential",2015,"UNIP","Tilyenji Kaunda",0.00301741873542724,0
"6147","Dundumwezi","presidential",2015,"4R","Eric Chanda",0.00493759429433548,0
"6148","Dundumwezi","presidential",2015,"NAREP","Elias Chipimo",0.00281168563982993,0
